Geneid	Chr	Start	End	Strand	Length	logFC	logCPM	F	PValue	FDR
3649	YKL081W	NC_001143.9;NC_001143.9	282891;283422	283095;284455	+;+	1239	1.1923412306198	6.53399757631603	58.2809971639114	5.85180407809509e-06	5.82581915767726e-05
5170	YNL087W	NC_001146.8	462411	465947	+	3537	-0.912357095835749	6.84080220191804	58.2565809050191	5.86328083528435e-06	5.82591441105111e-05
2812	YHR160C	NC_001140.6	419221	420072	-	852	-1.19518174985279	5.07756030780366	58.2500387417163	5.87784065819195e-06	5.82591441105111e-05
3344	YJR004C	NC_001142.9	442909	444861	-	1953	-1.24396122275823	4.91391971402325	58.2466781092517	5.88308217066e-06	5.82591441105111e-05
2094	YGL156W	NC_001139.9	210416	213667	+	3252	-0.994447614021403	9.03423968361431	58.1346513543988	5.92442650235633e-06	5.85650979642103e-05
121	YBL095W	NC_001134.8	43277	44089	+	813	-1.39969199883261	6.30884451080065	58.1186663943991	5.9372484300655e-06	5.85885166382344e-05
6245	YPR030W	NC_001148.4	627880	631245	+	3366	1.29151786693118	7.81431842549604	58.0149297813328	5.98737122519785e-06	5.89792894854726e-05
3530	YKL203C	NC_001143.9	55935	63359	-	7425	-1.14669532682726	7.25902957894131	57.9212289211474	6.03691388517404e-06	5.93629865375448e-05
3011	YIL050W	NC_001141.2	258913	259770	+	858	-1.24307040565747	6.12688569135889	57.8310833552759	6.08759546129476e-06	5.97565193705028e-05
2513	YGR233C	NC_001139.9	954674	958210	-	3537	-0.904258800520061	6.96468601710705	57.5874906641539	6.21653789031339e-06	6.09155504811303e-05
2261	YGR008C	NC_001139.9	508110	508364	-	255	2.52673819689237	9.01275634328674	57.4955838358897	6.26595998035033e-06	6.1292680087022e-05
5933	YPL274W	NC_001148.4	22938	24701	+	1764	-1.90583623299104	6.79139412770983	57.3978631432987	6.32460067215218e-06	6.17346423284709e-05
2641	YHR010W	NC_001140.6;NC_001140.6	126521;127113	126551;127492	+;+	411	1.182315192057	8.18107523127176	57.3739610719925	6.33317026563261e-06	6.17346423284709e-05
2033	YGL215W	NC_001139.9	87981	89339	+	1359	-1.35899155138731	6.55674832875276	57.3363775658758	6.35652297874761e-06	6.18547071109034e-05
2901	YIL156W-B	NC_001141.2;NC_001141.2	47690;47761	47698;47973	+;+	222	1.12382265611954	6.03931826116351	57.2930487176365	6.38193878941079e-06	6.19943967324912e-05
1683	YER060W	NC_001137.3	274567	276153	+	1587	-1.29413956016025	5.84687963432033	57.0894598355627	6.50092701063929e-06	6.28685063117932e-05
1247	YDR270W	NC_001136.10	1005675	1008689	+	3015	-1.08594330361002	6.49735048215907	57.0788920619389	6.50319463685188e-06	6.28685063117932e-05
170	YBL043W	NC_001134.8	136688	137461	+	774	1.41177370368978	6.84907272529588	57.0728268338353	6.50557246402142e-06	6.28685063117932e-05
3090	YIR021W	NC_001141.2	397294	398385	+	1092	1.53434817480558	5.29070299655465	57.0044095131756	6.5542095539229e-06	6.32295086914593e-05
6124	YPL088W	NC_001148.4	381965	382993	+	1029	-1.04861619743437	6.6284908452966	56.9312635804129	6.58854978624072e-06	6.34515834224729e-05
3009	YIL052C	NC_001141.2;NC_001141.2	256226;257027	256554;257063	-;-	366	1.05785336376045	8.05003697006166	56.900130160305	6.60429438363087e-06	6.34941166728148e-05
4509	YML051W	NC_001145.3	171594	172901	+	1308	-1.38143590344077	6.45244222279206	56.869341373271	6.6263147963374e-06	6.35967370436149e-05
3918	YLR007W	NC_001144.5	164392	165402	+	1011	-0.91938286065106	6.38197934768993	56.7591742795598	6.69014686391678e-06	6.40996122602625e-05
5201	YNL055C	NC_001146.8	517994	518845	-	852	1.15850494196269	10.4085161131195	56.6481923558556	6.75375444500225e-06	6.45320389403335e-05
1335	YDR354W	NC_001136.10	1184747	1185889	+	1143	1.37195158456986	5.41605336764143	56.6564866231451	6.75830630829184e-06	6.45320389403335e-05
6157	YPL056C	NC_001148.4	453430	453735	-	306	1.69012720262157	6.20175336169923	56.5900363155537	6.80185183486934e-06	6.4739756676558e-05
581	YCL026C-B	NC_001135.5	73405	73986	-	582	1.22967390447426	5.29428172685509	56.5829723500806	6.80316087109593e-06	6.4739756676558e-05
6028	YPL183C	NC_001148.4	199495	202536	-	3042	-1.5584369421991	5.89536579297278	56.4898053241276	6.85840097570313e-06	6.50960346729701e-05
1658	YER040W	NC_001137.3	229795	231987	+	2193	-1.06641688241942	5.90766623352196	56.4764047640183	6.86382809843449e-06	6.50960346729701e-05
6062	YPL150W	NC_001148.4	268188	270893	+	2706	-1.07603660811885	6.4744662836633	56.430286813711	6.88961253564956e-06	6.52301997674253e-05
565	YCL043C	NC_001135.5	48653	50221	-	1569	1.04075203700462	8.51116242141049	56.2684703713244	6.98688768293696e-06	6.60396382173046e-05
6335	YPR121W	NC_001148.4	778583	780301	+	1719	-1.91374429859317	4.20467570508595	56.4153580255764	7.0099536020974e-06	6.61461110096901e-05
1268	YDR293C	NC_001136.10	1045640	1049392	-	3753	-1.10390050428886	9.65754067752022	56.2049064881971	7.02678690310333e-06	6.61582158444899e-05
5440	YOL077W-A	NC_001147.6	185438	185644	+	207	2.20471471502832	9.43083301527715	56.1921819343178	7.03484329051132e-06	6.61582158444899e-05
1925	YFR011C	NC_001138.5	166746	167258	-	513	1.75732375466099	7.24617903308471	56.1510586764459	7.06235032106767e-06	6.63056508368246e-05
4457	YML099C	NC_001145.3	74398	77040	-	2643	-0.945376225417618	6.34865215961849	56.1133351019928	7.08789639947486e-06	6.64342129081214e-05
3547	YKL185W	NC_001143.9	94499	96265	+	1767	1.32410298123076	6.74850690838496	56.0062013024456	7.15567155199687e-06	6.69175044736665e-05
4423	YML130C	NC_001145.3	11483	13174	-	1692	0.961196995279458	8.99586319066621	55.9786399006079	7.17110906937612e-06	6.69175044736665e-05
1466	YDR487C	NC_001136.10	1428354	1428980	-	627	0.974769065570775	8.38643346147962	55.9628877351931	7.18131125963861e-06	6.69175044736665e-05
5508	YOL015W	NC_001147.6	297078	298838	+	1761	-1.61772681216239	4.58721109175387	56.0155635545191	7.18721457504857e-06	6.69175044736665e-05
5653	YOR127W	NC_001147.6	561170	564193	+	3024	-0.907830315145336	6.23289072978834	55.9128289418937	7.21724300558813e-06	6.7014211875476e-05
40	YAL031C	NC_001133.9	84749	87031	-	2283	-1.09694961100918	6.14509455539684	55.9072982536749	7.22151364367306e-06	6.7014211875476e-05
172	YBL041W	NC_001134.8	141247	141972	+	726	0.988995518226833	8.53862783475489	55.8617292930609	7.2470515030692e-06	6.71400391317403e-05
3593	YKL138C	NC_001143.9	185286	185681	-	396	2.30305838640023	5.99079516116562	55.8398963438606	7.27412898548046e-06	6.72796913591056e-05
834	YDL130W-A	NC_001136.10	229171	229431	+	261	2.71423654500979	9.47770337015876	55.5913013505113	7.42674596796093e-06	6.85781073318303e-05
5145	YNL113W	NC_001146.8	412771	413199	+	429	1.27694758808764	5.7133117098408	55.351391490719	7.59634891887423e-06	7.00288415958719e-05
2066	YGL185C	NC_001139.9	153167	154306	-	1140	-1.19548834866468	4.86403782586095	55.1638567619764	7.74833272783572e-06	7.13126517890299e-05
739	YDL231C	NC_001136.10	38867	42244	-	3378	-1.15845756207368	7.80984258644634	54.9695716450301	7.85899306218426e-06	7.22125510058078e-05
118	YBL099W	NC_001134.8	37053	38690	+	1638	1.1998412611171	11.1835855861351	54.901370017769	7.90741063913132e-06	7.25385214931769e-05
5975	YPL236C	NC_001148.4	101608	102702	-	1095	-1.04421591000638	5.28864507379615	54.89178903791	7.93115442961622e-06	7.26374519248349e-05
938	YDL020C	NC_001136.10	415113	416708	-	1596	1.01929693024882	9.17268155762563	54.8300633018945	7.95920087478663e-06	7.27754011471111e-05
5760	YOR232W	NC_001147.6	774573	775259	+	687	1.00505083357081	7.63947112173608	54.7992841073903	7.9823788124443e-06	7.28684580517106e-05
1552	YNCE0002W	NC_001137.3	61352	61433	+	82	-2.33036128498173	3.59018011578648	55.0577044284792	8.0012905735212e-06	7.29223311619289e-05
5568	YOR040W	NC_001147.6	407064	407921	+	858	-0.974165783577214	5.9438731316121	54.7234905749488	8.04281539482556e-06	7.31817861818137e-05
5828	YOR298C-A	NC_001147.6	877230	877685	-	456	1.24574714935372	10.4131418857423	54.6541619586782	8.08860409769727e-06	7.34791344693569e-05
317	YBR085C-A	NC_001134.8	418907	419164	-	258	-0.988563800900611	7.8453428774906	54.5834104632009	8.14208451201386e-06	7.38452810515173e-05
864	YDL100C	NC_001136.10	282112	283176	-	1065	0.912563726858685	7.60043927311721	54.5205514250985	8.18943489732459e-06	7.41547376405562e-05
777	YDL191W	NC_001136.10;NC_001136.10	117664;118158	117666;118517	+;+	363	1.13959123419002	6.84256427864757	54.4526312724177	8.24185093839793e-06	7.45089911447103e-05
2565	YGR287C	NC_001139.9	1067222	1068991	-	1770	-1.53829739309062	4.25496346546441	54.5360195226516	8.26926457854238e-06	7.46364379432046e-05
1240	YDR262W	NC_001136.10	993134	993952	+	819	-1.10912336044612	7.08890032582518	54.2828611722406	8.37151161466129e-06	7.53120042168547e-05
5322	YNR055C	NC_001146.8	728426	730186	-	1761	-0.933797624524276	6.81847819655434	54.261091064095	8.38917455051911e-06	7.53120042168547e-05
2930	YIL129C	NC_001141.2	106107	113237	-	7131	-1.33832205422182	8.14949232480944	54.2511145031334	8.39523321821702e-06	7.53120042168547e-05
3572	YKL160W	NC_001143.9	153269	153706	+	438	1.55756616482433	7.54326570134175	54.2481339414639	8.39785952462698e-06	7.53120042168547e-05
4258	YLR310C	NC_001144.5	752224	756993	-	4770	-0.904855916423452	8.29062237793506	54.2159898531475	8.42201275979616e-06	7.54079576975359e-05
572	YCL035C	NC_001135.5	60841	61173	-	333	1.29825378911194	8.81575903407354	54.1223463021429	8.49511434287019e-06	7.59411736711123e-05
65	YAL007C	NC_001133.9	137698	138345	-	648	1.398513938891	5.78797815921737	54.0861090859213	8.53179740690356e-06	7.61476504230803e-05
3126	YJL208C	NC_001142.9	40194	41183	-	990	1.35180661203297	5.46587092457958	54.0447171485775	8.56767567029253e-06	7.63462990969628e-05
5118	YNL139C	NC_001146.8	360924	365717	-	4794	-1.27534308921421	6.99284405393426	54.0028733441412	8.59194290676141e-06	7.64410158609487e-05
115	YBL100W-B	NC_001134.8	29935	35248	+	5314	-1.5332919991431	4.50359930734368	54.039172533728	8.61093978030139e-06	7.64886172243887e-05
4825	YMR231W	NC_001145.3	733545	736634	+	3090	-1.16367849877889	5.86456881988734	53.8618845208062	8.70997917499851e-06	7.72459387276371e-05
1175	YDR206W	NC_001136.10	862054	864708	+	2655	-1.09752380225169	5.89660920700865	53.7222390320948	8.82330374459506e-06	7.80124227970864e-05
5035	YNL229C	NC_001146.8	219137	220201	-	1065	1.25372815800614	6.20212012729138	53.7174974994891	8.82470224364168e-06	7.80124227970864e-05
682	YCR068W	NC_001135.5	237214	238776	+	1563	-2.3613424372499	4.58633603194881	54.0273666722141	8.83816029904547e-06	7.80124227970864e-05
2110	YGL139W	NC_001139.9	245716	248124	+	2409	-1.2539530342499	6.17987145289149	53.627368382174	8.9027165445017e-06	7.84586890439183e-05
3516	YKL215C	NC_001143.9	26827	30687	-	3861	-1.4815981351967	6.18018340578147	53.502137517309	9.00619766940401e-06	7.92460564160275e-05
5001	YNL264C	NC_001146.8	145563	146615	-	1053	-1.30127151385721	5.3012601130934	53.4304690403185	9.07483363081061e-06	7.97248315057891e-05
3376	YJR039W	NC_001142.9	503936	507301	+	3366	-0.974014512200058	6.41762335456672	53.3779269533665	9.10983905580223e-06	7.99071172265594e-05
6362	YPR147C	NC_001148.4	825645	826559	-	915	-1.31904756321081	5.18987669874099	53.3789395701118	9.14038010303648e-06	8.00150364261714e-05
4498	YML058W-A	NC_001145.3	158760	158966	+	207	3.45900454758974	4.96980286678336	53.322635022993	9.15069372866652e-06	8.00150364261714e-05
2133	YGL116W	NC_001139.9	289809	291641	+	1833	1.32193911195637	5.69729903879592	53.3007379118649	9.17914835232927e-06	8.00918954239125e-05
3336	YJL005W	NC_001142.9	425157	431237	+	6081	-0.897891425247015	8.54619185209373	53.2807466306735	9.18806222258265e-06	8.00918954239125e-05
2115	YGL134W	NC_001139.9	255663	256964	+	1302	-1.00790672414257	5.99698863432641	53.2544990496485	9.21646510165812e-06	8.02147312030959e-05
5528	YOR005C	NC_001147.6	334509	337343	-	2835	-1.06627109759376	6.10791586609	53.2144283599683	9.25044247059031e-06	8.03856279808662e-05
5504	YOL019W	NC_001147.6	288898	290553	+	1656	-1.23074166480118	5.36969421849631	53.1638563800272	9.30493910736173e-06	8.06998862871642e-05
3808	YKR070W	NC_001143.9	573574	574632	+	1059	-1.25969329030595	5.36668298810203	53.162345124671	9.31540168203305e-06	8.06998862871642e-05
3058	YIL007C	NC_001141.2	342994	343656	-	663	-0.994363780423899	5.66986057923419	53.0322053063874	9.41374301143756e-06	8.14259715726968e-05
1816	YER172C	NC_001137.3	529530	536021	-	6492	-1.00350928371336	7.27774188966962	52.9687608031473	9.4628239571118e-06	8.1620750163993e-05
6021	YPL189C-A	NC_001148.4	188307	188513	-	207	1.56340531062242	7.66745235594451	52.9656372078558	9.46538583525342e-06	8.1620750163993e-05
2596	YHL027W	NC_001140.6	51111	52988	+	1878	-0.817582585959844	7.57123774214336	52.7944039430716	9.61916879198651e-06	8.28194179402218e-05
4920	YMR317W	NC_001145.3	907364	910786	+	3423	-1.18810015648676	6.37269280470653	52.7497854839125	9.66376501983485e-06	8.30757713745005e-05
1093	YDR122W	NC_001136.10	694700	697894	+	3195	-0.841040080006526	7.24154484349627	52.6515295601234	9.75085813998581e-06	8.36961100683315e-05
3356	YJR014W	NC_001142.9	461829	462425	+	597	1.36865862232848	6.44130352699956	52.5183688526665	9.87728389211739e-06	8.44647783177689e-05
2603	YHL021C	NC_001140.6	64462	65859	-	1398	1.15641065707038	7.8953244434847	52.5104656766494	9.88226102727366e-06	8.44647783177689e-05
1501	YDR524C	NC_001136.10	1487542	1488990	-	1449	-0.934779671199017	6.21963136611573	52.5099973800658	9.88561901453281e-06	8.44647783177689e-05
4119	YLR173W	NC_001144.5	502421	504247	+	1827	-1.35640230406309	5.17480507247192	52.4785812175595	9.93007564320306e-06	8.47154855101266e-05
5974	YPL237W	NC_001148.4	100496	101353	+	858	0.947096034820773	8.64450381458141	52.4092727320929	9.97611190589871e-06	8.49788863716752e-05
4433	YML121W	NC_001145.3	26930	27862	+	933	-1.10863478491659	6.04508181159517	52.2522261265228	1.01325795017132e-05	8.60669408923842e-05
3669	YKL065C	NC_001143.9	316437	317057	-	621	1.14117642812654	7.68434442754993	52.2304712085697	1.01482900285873e-05	8.60669408923842e-05
1677	YER055C	NC_001137.3	264892	265785	-	894	1.30895000215409	6.74211158235058	52.2306339866574	1.0149910424597e-05	8.60669408923842e-05
5761	YOR233W	NC_001147.6	775846	778248	+	2403	-0.883667464029956	6.18373883464335	52.1181537491948	1.02620167727612e-05	8.68861087784391e-05
4013	YLR100W	NC_001144.5	341810	342853	+	1044	-1.12413457941013	6.37854328445992	52.0609026447545	1.03184208472063e-05	8.72318987158242e-05
2563	YGR285C	NC_001139.9	1061852	1063153	-	1302	0.987006910593337	7.68778744357447	51.8962512110699	1.04777242844323e-05	8.83947404978428e-05
649	YNCC0012C	NC_001135.5	178610	178798	-	189	-2.84670005679531	8.38265877581707	51.9004731911571	1.04875115844898e-05	8.83947404978428e-05
2746	YHR101C	NC_001140.6;NC_001140.6	314874;315859	315771;315968	-;-	1008	-1.17632609764099	5.00429405110037	51.8603498734465	1.05456784944922e-05	8.8751543485929e-05
1686	YER062C	NC_001137.3	279930	280682	-	753	-0.847258014518808	7.47925415312157	51.7764161168346	1.05993543670592e-05	8.90695370725139e-05
5719	YOR191W	NC_001147.6	692475	697334	+	4860	-0.908820321891149	7.66215191339548	51.6200144020676	1.0759485709382e-05	9.01775987807876e-05
4137	YLR192C	NC_001144.5	538792	539589	-	798	0.98326552065756	6.68963517734645	51.618213999771	1.07633922541208e-05	9.01775987807876e-05
1381	YDR394W	NC_001136.10	1261681	1262967	+	1287	0.97760162893872	8.09800469011746	51.5650972050267	1.08158799074529e-05	9.0482099822796e-05
3420	YJR078W	NC_001142.9	578860	580221	+	1362	-1.36968530033187	4.81906946611696	51.5460934846708	1.08708535727504e-05	9.08064594266255e-05
1344	YDR363W-A	NC_001136.10	1202128	1202397	+	270	1.94630516600415	7.29986428932656	51.4856782038388	1.0901223873112e-05	9.08797741489032e-05
1978	YFR052W	NC_001138.5	252505	253329	+	825	1.10922519058606	7.41269838644274	51.4740069643181	1.09120585195739e-05	9.08797741489032e-05
4319	YNCL0046W	NC_001144.5	856710	856920	+	211	1.91586172427854	7.27359486606653	51.4175375766658	1.09732795168569e-05	9.12540529554646e-05
5573	YOR044W	NC_001147.6	413007	413480	+	474	-1.03554307741991	6.72971857405922	51.3926354728614	1.10000136191977e-05	9.13408538305228e-05
1440	YDR461W	NC_001136.10	1385176	1385286	+	111	1.37776746088625	5.55854505858282	51.3390679687731	1.10715531472107e-05	9.17988985060885e-05
550	YCL057C-A	NC_001135.5	24032	24325	-	294	1.24736354076497	8.72252643827026	51.279023020581	1.11186409435867e-05	9.19587209254286e-05
2725	YHR080C	NC_001140.6	262801	266838	-	4038	-1.21104914626475	7.61841280228214	51.2747625858946	1.11245896839567e-05	9.19587209254286e-05
229	YBR010W	NC_001134.8	256331	256741	+	411	1.00156320075187	9.16877060694885	51.259124612425	1.11400484403864e-05	9.19587209254286e-05
2203	YGL048C	NC_001139.9	410069	411286	-	1218	0.915870102371343	8.01197157908481	51.2245534407195	1.11778995220296e-05	9.20771348861006e-05
1390	YDR405W	NC_001136.10	1277646	1278437	+	792	1.8751460449843	6.89330342607224	51.2196744493373	1.11872486810766e-05	9.20771348861006e-05
1519	YDR541C	NC_001136.10	1519664	1520698	-	1035	-1.41241556749561	5.25459089013686	51.1981156065867	1.12287346462055e-05	9.22830757946951e-05
5628	YOR100C	NC_001147.6	513295	514278	-	984	-1.44962219194679	5.18414833436472	51.1329626834867	1.13022910100993e-05	9.27515975279747e-05
6097	YPL115C	NC_001148.4	332100	335486	-	3387	-1.00512272312864	6.71122193943604	51.0875734365504	1.13307995233058e-05	9.28496072048667e-05
1198	YDR225W	NC_001136.10	915530	915928	+	399	1.49148170713039	8.49220659559116	51.0214777667337	1.14001390594816e-05	9.32814298224738e-05
1993	YGL255W	NC_001139.9	20978	22108	+	1131	-1.08555531048251	5.21201008271684	50.9147660298017	1.1536960383523e-05	9.4158658101816e-05
5436	YOL082W	NC_001147.6	168727	169974	+	1248	-0.894778175386402	7.41468221044146	50.8962184758009	1.15409452481619e-05	9.4158658101816e-05
573	YCL034W	NC_001135.5	61658	62722	+	1065	-0.929151277786631	6.49552872043243	50.7582173056992	1.17001069725821e-05	9.53184586937828e-05
95	YAR042W	NC_001133.9	192619	196185	+	3567	-1.05253372777554	6.47837263458249	50.7255578298107	1.1737951672916e-05	9.54879813159566e-05
364	YBR136W	NC_001134.8	505668	512774	+	7107	-1.17924367474071	6.60334258785179	50.6717709524223	1.17997735565173e-05	9.58517837453328e-05
1916	YFR004W	NC_001138.5	153393	154313	+	921	1.33922500349383	8.09674655482153	50.6492271029658	1.1822207219506e-05	9.5895038300045e-05
2173	YGL078C	NC_001139.9	360288	361859	-	1572	1.2762374341027	6.92114101382621	50.5428666489053	1.19475733363287e-05	9.67718909683853e-05
331	YBR101C	NC_001134.8	443821	444693	-	873	1.89790039548174	8.56171599134001	50.3223871539199	1.2206964374852e-05	9.87302096984783e-05
5024	YNL241C	NC_001146.8	196426	197943	-	1518	1.57558296266265	7.7245591951183	50.2504766907498	1.22939689967233e-05	9.91090704456452e-05
219	YBL001C	NC_001134.8	237153	237467	-	315	1.07421697617416	7.56786394950596	50.2499184559928	1.22946683201081e-05	9.91090704456452e-05
4240	YLR295C	NC_001144.5	721999	722373	-	375	1.72162074361583	8.95294182141075	50.2389589241838	1.230685335061e-05	9.91090704456452e-05
3948	YLR035C	NC_001144.5	212369	214456	-	2088	-1.00874645165244	5.5352057902655	50.2192703676091	1.23433712605033e-05	9.92605393330284e-05
5023	YNL242W	NC_001146.8	191324	196102	+	4779	-1.22024875871378	6.92731755386612	50.1774948649225	1.23841445470175e-05	9.94457452521961e-05
5907	YOR380W	NC_001147.6	1051290	1052930	+	1641	-1.13585956861206	4.97016031590121	50.1554451270423	1.24350088807448e-05	9.9711337305543e-05
1491	YDR513W	NC_001136.10	1471017	1471448	+	432	0.970493167454689	8.91727978477232	50.0856318506261	1.24942512653993e-05	9.99011242606664e-05
1203	YDR231C	NC_001136.10	926293	926910	-	618	1.16765258107886	7.92154810280543	50.086376486704	1.24943243722974e-05	9.99011242606664e-05
5210	YNL049C	NC_001146.8	535281	537911	-	2631	-1.19362466017121	5.79228793102765	50.0119735580289	1.25969872224888e-05	0.000100578509091239
5684	YOR157C	NC_001147.6	630966	631751	-	786	0.987071654622103	7.33078837261691	49.9688270244497	1.26406391447662e-05	0.000100783474262325
1337	YDR357C	NC_001136.10	1189199	1189567	-	369	1.72078484142792	6.24278115039798	49.916180729446	1.27147250530998e-05	0.00010123016182191
2664	YHR028C	NC_001140.6	164978	167434	-	2457	-1.14456147658944	8.40203160600977	49.8626333597987	1.27733340214124e-05	0.0001015525350213
3426	YJR085C	NC_001142.9	585120	585437	-	318	0.88960905681615	8.02044711110946	49.8298935950549	1.28148476248586e-05	0.000101738273282341
705	YCR093W	NC_001135.5	280117	286443	+	6327	-0.812115857567517	8.10344278073256	49.8074267659777	1.28431886777744e-05	0.00010181905592493
5901	YOR374W	NC_001147.6	1039840	1041399	+	1560	1.632298592925	9.17240752158781	49.791149123642	1.28636598505817e-05	0.000101837307150438
3562	YKL170W	NC_001143.9	130634	131050	+	417	1.13103070527349	6.11621171487573	49.7738598560772	1.28917608133857e-05	0.000101915824201731
3977	YLR064W	NC_001144.5	265456	266277	+	822	1.08164376637458	7.56034360435793	49.6522180130742	1.30434410397328e-05	0.000102969700039017
4147	YLR204W	NC_001144.5	552270	552605	+	336	1.15179903868219	7.27606595521877	49.597252146632	1.31160163448102e-05	0.000103273684317521
4008	YLR096W	NC_001144.5	332590	336033	+	3444	-1.13169949715112	5.94009856314226	49.6006108856098	1.31187980792283e-05	0.000103273684317521
4428	YML125C	NC_001145.3	20761	21699	-	939	1.12186913607211	6.78651065714662	49.5353624432633	1.31979777957008e-05	0.000103751284074198
6094	YPL118W	NC_001148.4	326628	327662	+	1035	0.999908894453381	7.06347406631753	49.5150270786034	1.32243092431273e-05	0.000103812679702701
888	YDL075W	NC_001136.10;NC_001136.10	322226;322704	322282;322988	+;+	342	1.23914774217181	8.43505141991616	49.488426413512	1.32567446335644e-05	0.000103921753386193
4183	YLR240W	NC_001144.5	617533	620160	+	2628	-0.933757410311343	6.09753615641811	49.4760487253729	1.32799733469449e-05	0.000103958450572104
472	YBR239C	NC_001134.8	698354	699943	-	1590	-0.975646962224556	6.02922776399882	49.4403904514315	1.33274985629394e-05	0.000104184978305824
2522	YGR241C	NC_001139.9	974875	976581	-	1707	0.972538167209877	6.67974984862148	49.3566055455671	1.34358871147636e-05	0.000104885998994777
701	YCR089W	NC_001135.5	267434	272263	+	4830	-1.26302844141139	4.77352598060475	49.3261945051312	1.35127430575513e-05	0.000105339255685084
2973	YIL089W	NC_001141.2	195599	196216	+	618	-1.67546537976667	4.30123738372772	49.4771125266344	1.35483437595319e-05	0.000105470092739134
154	YBL059C-A	NC_001134.8;NC_001134.8	110125;110506	110420;110539	-;-	330	1.4117884958631	7.01432560926393	49.0997248717628	1.37848428075827e-05	0.000107121815920691
2864	YHR208W	NC_001140.6	517532	518713	+	1182	-1.12407926934674	7.23380545846586	49.0892084025275	1.37987423897839e-05	0.000107121815920691
3902	YLL009C	NC_001144.5	131205	131414	-	210	2.87903388618433	8.94895925618754	49.0368719211771	1.3870286800617e-05	0.000107280123766112
6181	YPL031C	NC_001148.4;NC_001148.4	492018;493021	492918;493037	-;-	918	-0.87033872015964	6.60030718235206	49.038332550952	1.38716329508993e-05	0.000107280123766112
4486	YML070W	NC_001145.3	133475	135229	+	1755	-1.46887099475474	8.18011525581711	49.0322956380653	1.38765548136363e-05	0.000107280123766112
5404	YOL109W	NC_001147.6	110297	110638	+	342	2.31031104925877	9.92948924865288	48.8574460738183	1.41219042581444e-05	0.000109026547337327
763	YDL206W	NC_001136.10	90176	92464	+	2289	-0.962572626222456	6.78350430489853	48.793321954092	1.42172393174551e-05	0.000109611590611191
3158	YJL172W	NC_001142.9	97737	99467	+	1731	-1.34386993587387	9.01424718054169	48.6945129675049	1.4356736271178e-05	0.000110535036813122
3233	YJL101C	NC_001142.9	234320	236356	-	2037	0.895216724260484	7.76510160287328	48.6683165762143	1.43951221838029e-05	0.000110678545734177
5553	YOR027W	NC_001147.6	381053	382822	+	1770	1.08775751210794	8.72355180935406	48.6520609967066	1.44176557137142e-05	0.000110699945582696
746	YDL223C	NC_001136.10	57265	60405	-	3141	-1.04108128179449	9.56891828812482	48.5614379271065	1.45503889377888e-05	0.000111566251704933
1678	YER056C	NC_001137.3	266512	268113	-	1602	-1.48283079257751	9.0602327366086	48.5396379616211	1.45831189455657e-05	0.000111664455860513
5592	YOR065W	NC_001147.6	447439	448368	+	930	1.89994343228256	9.29631325056932	48.4592689406269	1.47018336297721e-05	0.000112419887441845
1623	YER011W	NC_001137.3	175248	176012	+	765	-2.40264084356712	2.99933116519925	45.9177005641196	1.48629944366803e-05	0.000113497389397265
952	YDL007W	NC_001136.10	438047	439360	+	1314	1.0407293662965	9.0134736732964	48.2153991899747	1.50706736011818e-05	0.000114926701407652
4381	YLR425W	NC_001144.5	982894	986817	+	3924	-0.976750380492313	6.08893260674472	48.1979704919417	1.51050197627317e-05	0.000115032113818086
3202	YJL129C	NC_001142.9	173599	177306	-	3708	-0.840239166039531	7.63006887770647	48.1392467568147	1.51892952191316e-05	0.00011551696024862
5687	YOR160W	NC_001147.6	633839	636757	+	2919	-0.930629456097997	5.94592048427998	48.0877857616739	1.52764768717731e-05	0.000116022564859469
4577	YMR012W	NC_001145.3	291134	294967	+	3834	1.00614897799731	8.98186356790047	47.9897951804758	1.542154896848e-05	0.000116965875464588
6415	YPR194C	NC_001148.4	924304	926937	-	2634	-2.02876935412639	11.274676237909	47.9292363427342	1.5517328917666e-05	0.000117533281869619
5558	YOR032C	NC_001147.6	389771	391075	-	1305	-1.14110253951415	6.81676630605324	47.8718849237213	1.56123161009037e-05	0.000118093160250426
4394	YLR439W	NC_001144.5	1014491	1015450	+	960	1.20986900491289	5.62324002293491	47.8138315764421	1.57207635243885e-05	0.000118753206946358
2809	YHR157W	NC_001140.6	412907	413455	+	549	-1.71506483629331	3.5975183867285	48.09856597471	1.57942359798199e-05	0.000119147634814119
4208	YLR262C-A	NC_001144.5	669468	669662	-	195	1.48759168441185	7.21549961174041	47.6347270805048	1.59965688684245e-05	0.000120511785628386
2344	YGR085C	NC_001139.9	648383	648907	-	525	1.06767158692337	7.06460872576661	47.5952022082078	1.60611351637479e-05	0.000120835788715177
616	YCR008W	NC_001135.5	128470	130281	+	1812	-0.806216623657362	7.18559052053633	47.5595699575013	1.61197558862447e-05	0.000121114251665418
1318	YDR338C	NC_001136.10	1147379	1149466	-	2088	-1.40988507076602	6.19350894353345	47.5206439532552	1.61920395873672e-05	0.00012149448713145
136	YBL079W	NC_001134.8	75259	79767	+	4509	-0.918858367334216	7.10497331973668	47.4843170020628	1.62458402563906e-05	0.00012173520673405
5910	YOR382W	NC_001147.6	1059531	1059992	+	462	-4.78621632585649	2.05306412722331	49.7398274541182	1.63831381757898e-05	0.000122600119459682
